Value
0.338809524
0.05
0.135
0.410714286
0
0.345833334
0.65
0.7125
0.5
0.5
0
0.15
0.208333334
0
0.125
0.25
0.299404762
0.075
0
0.3
0.225
0.304861111
0
0
0
0
0
0.2
0.55
0.13125
0.6
0.45
0
0
0
0
0
0
0
0
0.291666667
0.625
0.641666667
0
0
0
0
0
0.175
0
0
0
0
0
0
0.330357143
0
0
0
0.05625
0.5
0.321428572
0.625
0.266666667
0
0.1
0.8
0
0
0.694444445
0
0.5
0.705357143
0
0.416666667
0.016666667
0.555
0.55
0.133333333
0.168888889
0
0.254761905
0.05
0
0
0.575
0.694444445
0
0.404166667
0.475
0
0.45
0.4125
0.033333333
0
0.25
0
0.0875
0
0
0.104074075
0.370833334
0.525
0.125
0
0.131349207
0
0.5
0.694444445
0.65
0.365178571
-0.016666667
0.425
0.327777778
0.427083334
0
0.210714286
0.397727273
0
0.2
0.366071429
0.0625
0.5
0.316666667
0.65
0.175
0.427635328
0.069791667
0
0.470833334
0.5
0.45
0.65
0
0.038461539
0.5
0
0.4125
0.410714286
0.65
0.5
0
0.25
0
0.55
0
0.45
0
0
0
0.21875
0
0.125
0.525
0.45
0.261858974
0.65
0
0
0.195833334
0.130448718
0.3375
0.47
0.5
0.241666667
0.0875
0.366666667
0.09375
0.19375
0.172916667
0.32948718
0.35
0.280357143
0
0.15
0.058333333
0.325
0
0.374305556
0
0.291666667
0
0.458333334
0.579166667
0.23
0.55
0.65
0.25
0
0.5
0.221875
0.694444445
0.694444445
0.0625
0
0.5
0
0
0
0.36875
0
0
0.410714286
0.458333334
0
0
0.066666667
0
0
0
0
0.65
0.9
0
0
0.196666667
0.1
0.85
0.5
0
0.25
0.253888889
0.25625
0
0
0.5
0.404166667
0.694444445
0.416666667
0
0.333333334
0.25
0.5
0
0
0
0.366964286
0.175
0.4
0.3
0.65
0
0
0.25
0
0
0.694444445
0
0.4125
0.5625
0.15625
0.033333334
0.480555556
0
0
0.14375
0
0.25
0.247727273
0.410714286
0.175
0
0.35
0.181547619
0
0
0
0
0.158333334
0.410714286
0.375
0.316666667
-0.016666667
0
-0.25
0
0.416666667
0.2
0.366666667
0
0
0
0
0.1625
0.775
0.234126985
0
0.341666667
0.125
0.183333334
0.4125
0
0
0
0.05
0
0
0.4
0
0
0.200793651
0
0.65
0
0.25
0
0
0
0
0.5
0
0
0
0.3
0.458333334
0
0.05
0.65
0
0.595833333
0
0.5875
0.2
0.55
0.75
0.625
0.35
0.694444445
0.113194445
0.144444445
0.360416667
0.25
0
0.845
0.4625
0
0.1
0.438888889
0.35
0.207142857
0.041666667
0
0
0.25
0.2
0
0.083333334
0.45
0
0.375
0.30625
0.375
0.4
0.2628125
0
0.180555556
0.166666667
0.291
0.141666667
0.633333333
0.275
0.4625
0.125
0.231534091
0.375
0.45
0
0.4125
0.066666667
0
0.465666667
0.4375
0.353125
0.297916667
0
0.316666667
0
0
0
0.7
0.65
0.75
0.33125
0.3
0
0.4
0
0
0.6
0.448611111
0.269444445
0.1375
0
0
0
0
0.2515625
0.25
0.575
0.291666667
0.5625
0.55
0.513888889
0.128125
0.186666667
0.15
0.15
0.55
0.125
0
0
0
0.55
0.267857143
0
0.410714286
0.65
0
0
0.608333333
0.4375
0.65
0.33125
0.465
0.175
0.566666667
0
0.25
0.74
0.7
0.375
0.386666667
0.558333334
0
0.7
0.271666667
-0.016666667
0.325
0.25
0.692142857
0.5
0.220833334
0.459166667
0.101373626
0.0625
0.165178571
0.141666667
0.05
0
0.220238095
0
0
0.106845239
0
0.45
0.3875
0.125
0
0.25
0
0.283333333
0.2125
0
0
0
0
0
0.65
0.25
0.205357143
0
0.25
0.125
0.291666667
0.5
0
0.258333334
0.28125
0.037820513
0.287222222
0.0375
0
0.453571429
0.34675
0.245535715
0.25
0
0.28125
-0.016666667
0.0375
0
0
-0.016666667
0
0
0.440625
0.27875
0.0375
0.189488637
0.136111111
0.266145834
0.541666667
0
0
0.53125
0.15
0.4425
0.305
0
0
0.1875
0
0.35
0.125
0.208333334
0.15625
0
0.365625
0.125
0.282638889
0.5
0
0.066666667
0.9
0.65
0
0
0
0
0
0.066666667
0
0.295476191
0.041666667
0
0.071428572
0
0
0
0.290909091
0.374090909
0
0.175
0.159722222
0.431818182
0.579166667
0
0
0
0
0.25
0.375
0.18125
0.0625
0
0.33125
0
0
0
0.125
0.0625
0.9875
0.395833334
0.3125
0
0.395833334
0.2275
0
0.05
0
0.2
0
0
0
0
0
0
0
0.255357143
0.6375
0
0.75
0
0.125
0.066666667
0.8
0.775
0
0
0.149242424
0.05
0.43
0.459090909
0.297916667
0.15
0.25
0.392857143
0.254545455
0.155
0.35
0.494444445
0.154166667
0.16
0.61875
0
0.604166667
0.75
0
0
0.775
0.775
0.775
0.46875
0.5
0.5
0
0
0.2
0.425
0.23125
0
0
0.35
0
0.625
0.65
0
0
0
0
0
0
0
0
0
0
0.071428572
0.161607143
0
0
0
0.410714286
0.416666667
0.170833334
0.318181818
0.1875
0.166666667
0.296666667
0.535119048
0.7
0
0.575
0
0.7
0.255555556
0
0.225
0
0
0
0.65
0
0.455555556
0
0.450595238
0
0.5
0
0.5
1
0.5
0.507142857
0.6
0.390151516
0.348376624
0.291666667
0.175
0.2
0.353549784
0
0
0.167708334
0
0
0.25
0.25
0.26
0.575
0.215476191
0.025
0.458333334
0.233819445
0.65
0
0.111458333
0
0
0.825
0.318181818
0
0
0
0.976666667
0.416666667
0
0.250892857
0.410714286
0
0.475
0.75
0.15
0
0.363333334
0.05
0
0.183333334
0
0.091666667
0
0.5
0.347222222
0
1
0
0.066666667
0
0.391666667
0.3
0.65
1
0
0
0.5
0.48
0.5
0
0
0
0.198484849
0.304166667
0
0.033333334
0
0.40625
0
0.225
0.2
0.5
0
0.321428572
0
0.238888889
0.15625
0.65
0
0
0.133333334
0.1125
0
0
0.15
-0.016666667
0.125
0
0.175
0
0.203720238
0.19
0.220833334
0.262083334
0.5625
0
0.386111112
0.00625
0
0.280952381
0.5
0.34375
0
0.333333334
0.43939394
0.344583334
0
0.55
0
0
0.4
0.066666667
0.025
0
0.6
0
0
0
0.066666667
0
0
0
0.694444445
0
0
0
0.25
0
0
0.8
0.1
0
0.8
0.2
0.075
0.395833334
0.45
0
0
0
0.591666667
0.671666667
0.545833333
0.595833334
0.5
0.466666667
0.25
0.0875
0.307083334
0.245833334
0.55
0.479166667
0.6875
0.434166667
0.775
0.79
0.5
0.593125
0.775
0.25
0.05
0.25
0.483333334
0
0.25
0
0.149166667
0.4
0.119444444
0.65
0.425
0.5925
0
0
0.25
0.25
0
0
0.1875
0.166666667
0.229166667
0.061111112
0.40625
0.05
0.166666667
0.575
0
0.248611111
0.025
0
0.051190477
0
0.5
0
0.455357143
0.395833334
0
0.410714286
0.330357143
0.410714286
0.17
0.21875
0
0.1625
0.075714286
0.5
0.1875
0
0
0
0.5
0
0.410714286
0
0.195833334
0
0.195
0.126190477
0
0
0
0.15
0.15
0.423554422
0.380151515
0.320757576
0.619166667
0.595833334
0.25
0.5
0.366666667
0.2
0.6375
0.041666667
0.2625
0.6
0.403571429
0.066666667
0
0.26
0.5
0.55
0.75
0.368571429
0.33125
0.166666667
0.4375
0.05
0.416666667
0.2975
0.270833334
0.125
0.533333333
0.175
0.45
0.533333333
0.65
0.45
0
0.320833334
0.025
0
0
0.3375
0.175
0.325
0
0
0.240151515
0.351666667
0
0
0.25
0.15
0.191666667
0
0.7
0
0
0
0.304166667
0.75
0.291666667
0
0.1
0.25
0.483333334
1
0.7075
0.6
0.05
0
0.475
0.8
0.266666667
0.2125
0.172619048
0.033333333
0
0.307692308
0.339583334
0.5875
1
0.291666667
0.366666667
0.35
0.225
0.066666667
0.25
0.363095238
0.175
0.139583333
0.413333333
0
0
0
0.3
0.458333334
0.441693122
0
0
0.694444445
0
0.522619048
0.5
0.25
0
0.3125
0.5
0
0.34625
0.65
0.066666667
0.5
0.316666667
0.4
0.272727273
0
0.45625
0.5
0.333333333
0.05
0
0
0
0.55
0
0.596428572
0.75
0.394722222
0.2
0.125
1
0.2
0.166666667
0
0.375
0.239090909
0
0.296412338
0.15
0.20625
0.126041667
0.015625
0
0
0
0.325
0.075
0.216666667
0
0
0.375
0.325
0
0.2
0.425
0
0.5
0.305357143
0
1
0.401388889
0
0
0.3
0.25
0.066666667
0.292708334
0.0625
0.1275
0.5
0
0
0
0.2
0.5
0
0.0625
0.283333334
0.25
0.5
0.15
0.53125
0.375
0.30952381
0.25
0.195
0.141666667
0.617424243
0.288333334
0.183333334
0.3640625
0.6
0
0
0
0
0.166666667
0.345833334
0.5
0.34375
0.283333334
0.5375
0.156410256
0.215
-0.0125
0
0
0.6125
0.325
0.4
0.9
0.2
0.11875
0.05
0.155555556
0.175
0.5
0.3
0.4
0.5
0.083333334
0.195833334
0
0.375
0
0.294642857
0.3
0
0
0.5
0.05
0
0.525
0.547222222
0.380555556
0
0
0.409722222
0.4
0.179166667
0.15625
0
0.658333334
0.616666667
0.375
0
0.410714286
0.317460318
0
0.187222223
0
0.266666667
0.266666667
0.333333334
0.127777778
0.547916667
0.283333333
0.216666667
0.5
0.097222222
0.318333334
0.243055556
0.284722222
0.25
0
0.35
0.5
0.237585034
0.28125
0.033333334
0
0.274553572
0.845
0.25
0.25
0.178571429
0
0.175
0.443125
0.203125
0
0.35
0
0.129166667
0
0.45
0.1
0
0.2375
0
0.15
0.540064935
0.2
0
0
0
0
0.552777778
0.44375
0.535714286
0.333333333
0.9
0.25
0.408333334
0
-0.05
0
0.225
0.1
0.1
0.598611111
0
1
0
-0.016666667
-0.016666667
0.4375
0.7
0
0.65
0.575
0.5
0.606944445
0
0.25
0.103125
0.228333334
0.321428572
0.45
0
0
-0.021666667
0.25
0.125
0
0.25
0.334375
0.65
0.236666667
0.3
0.791666667
0.515178571
0.296145834
0.277916667
0
0.225
0.325
0.6625
0.225
0.5625
0.038461539
0.038461539
0.25
0.1875
0
0.4
0.35
0.2
0.141666667
0.7125
0.15625
0.45
0.25
0.325
0.25
0.225
0
-0.1
0.430555556
0.3375
0.291666667
0.234285714
0.9
0.858333333
0
0
0.458333334
0
0.475
0.583333333
0
0
0.5
0.283333333
0.675
0.239166667
0.308333334
0.481388889
0.145833334
0.25
0.25
0.375
0.195
0.0375
0.2625
0.1625
0.4375
0.175
0.286111111
0.291666667
0.239583334
0.179166667
0.145833334
0.147727273
0
0.375
0
0
0.209375
0.05
0.433333333
0.729166667
0.775
0.458333334
0.05
0.579140212
0.4625
0.783333334
0
0.64875
0.383333334
0.458928571
0.325
0
0.383333334
0.118055556
0.603333334
0.65
0.2875
0.5
0
0.15
0.48125
0.55
0.266666667
0.65
0.73125
0
0.0625
0
0.033333333
0.458333334
0
0.2
0.05
0.597222222
0.5
0
0.525
0
0
0
0.058333333
0
0
0.075
0.89
0
0.15
0.2
0.15
0.153571429
0
0.4
0
0
0.225
0
0.5
0
0.066666667
0.7475
0.28
0.2
0.197222222
0.1
0.4
0.1
0
0.493055556
0.65
0
0
0.5125
0
0
0.645833334
0.15
0
0.2
0.65
0.397222222
0
0.25
0.26
0.35
0
0
0.35
0.4125
0.575
0.15
0.5
0
0.1
0
0
0.0875
0.185227273
0.5
0.2
0
0
0.3625
0.286904762
0.412351191
0.35
0.008333334
0.65
0.066666667
0.325
0
0.05
0.35625
0.425
0.545
0.3375
0.516931819
0.4125
0.425
0.05
0
0.066666667
0.233333333
0.366666667
0
0
0.75
0.277083334
0.590333334
0.25
0.75
0.25
0.21
0.25
0.644047619
0.247222222
0.285
0.775
0.280113637
0.325
0.125
0.28125
0.259
0.108333333
0
0
0.033333334
0.260714286
0.0375
0.266666667
0.516666667
0.272222222
0.075
0.65
0.347222222
0
0
0.233333334
0.4425
0
0.51875
0.069444444
0.05
0.105555556
0.191666667
0
0.65
0
0.25
0.15
0.120833334
0.266666667
0
0.125
0
0.0375
0.2
0.170833334
0
0.508333334
0.2
0.325
0
0
0
0.5
0.183333333
0.1
0.5
0.5375
0.5
0
0.420833333
0.286111112
0.1375
0
0.280113637
0
0.15
0.175
0.575
0
0.418333333
0.54
0.15
0.341666667
0
0.48125
0.066666667
0.277777778
0.15925926
0.15
0.25
0.05
0.262142857
0.3
0.283333333
0.295454546
0.357291667
0.275
0.5
0.5
0.14782197
0.55
0.5625
0.371666667
0
0.05
0
0
0
0.473611111
0.21875
0
0
0
0.5625
0
0.2275
0.13125
0.5625
0.2
0.308333333
0.486607143
0.421875
0.581349207
0.103125
0.35
0
0.694166667
0.5625
0
0
0.573611111
0.184722222
0
0.694444445
0.825
0.5
0.472222222
0
0
0.328125
1
0.3125
0.775
0.775
0.293055556
0.5625
0.386363637
0.15625
0.9
0.21969697
0
0.270833334
0
0.384090909
0.254545455
0.397727273
0.16344697
0.210416667
0.75
0.554166667
0.389583334
0.685
0.2625
0.291666667
0.0625
0.28125
0.125
0
0.2
0.443333333
